RecipeId,Name,RecipeInstructions,Images,AggregatedRating_na,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,source,PrepTime,CookTime,TotalTime,PrepTime_Minutes,CookTime_Minutes,TotalTime_Minutes,RecipeIngredientParts,RecipeIngredientParts_old,ingredients_canonical,ingredients_canonical_auto,ingredients_canonical_final,ingredients_canonical_final_le_5_replace,EnergyFromFat,EnergyFromSaturatedFat,EnergyFromCarbs,EnergyFromProtein,SaturatedFatPercentEnergy,FatPercentEnergy,WHO_SatFat_Compliant,WHO_Fat_Compliant,WHO_Sodium_Compliant,WHO_Score,WHO_Healthy,Energy_kJ,A_score,C_score,FSA_Score,FSA_Healthy
17215,Best Bread Machine Bread,,http://images.media-allrecipes.com/userphotos/250x250/71260.jpg,4.64909505844,2587.0,173.9425,5.178717,0.6804909,0.0,195.3592,27.14727,0.9445,2.187634,4.326567,foodrecsys,,,,,,,"['warm water (110 degrees f/45 degrees c)', 'white sugar', 'bread machine yeast', 'vegetable oil', 'bread flour', 'salt']","['warm water (110 degrees f/45 degrees c)', 'white sugar', 'bread machine yeast', 'vegetable oil', 'bread flour', 'salt']","['warm water degrees f degrees c', 'sugar', 'bread machine yeast', 'vegetable oil', 'bread flour', 'salt']","['warm water degrees f degrees c', 'sugar', 'active dry yeast', 'vegetable oil', 'bread flour', 'salt']","['warm water degrees f degrees c', 'sugar', 'active dry yeast', 'vegetable oil', 'bread flour', 'salt']","['warm water degrees f degrees c', 'sugar', 'active dry yeast', 'vegetable oil', 'bread flour', 'salt']",46.608453,6.1244181,108.58908,17.306268,3.520944047601937,26.795322017333312,True,True,True,3,True,727.77542,4,3,1,True
228415,Jumbo Whole Wheat Blueberry Muffins,,http://images.media-allrecipes.com/userphotos/720x405/3293516.jpg,4.54545450211,11.0,321.4225,7.717127,3.118674,41.99334,320.914,60.11637,5.026617,35.41258,6.962111,foodrecsys,,,,,,,"['wheat flour', 'white sugar', 'baking powder', 'ground cinnamon', 'salt', 'skim milk', 'egg', 'butter', 'vegetable oil', 'fresh blueberries', 'brown sugar (optional)', 'ground cinnamon (optional)']","['wheat flour', 'white sugar', 'baking powder', 'ground cinnamon', 'salt', 'skim milk', 'egg', 'butter', 'vegetable oil', 'fresh blueberries', 'brown sugar (optional)', 'ground cinnamon (optional)']","['wheat flour', 'sugar', 'baking powder', 'cinnamon', 'salt', 'milk', 'egg', 'butter', 'vegetable oil', 'blueberry', 'brown sugar']","['wheat flour', 'sugar', 'baking powder', 'cinnamon', 'salt', 'milk', 'egg', 'butter', 'vegetable oil', 'blueberry', 'brown sugar']","['wheat flour', 'sugar', 'baking powder', 'cinnamon', 'salt', 'milk', 'egg', 'butter', 'vegetable oil', 'blueberry', 'brown sugar']","['wheat flour', 'sugar', 'baking powder', 'cinnamon', 'salt', 'milk', 'egg', 'butter', 'vegetable oil', 'blueberry', 'brown sugar']",69.454143,28.068065999999998,240.46548,27.848444,8.73245214631832,21.608363757982094,True,True,True,3,True,1344.83174,17,9,8,False
17778,Fig and Date Bread,,http://images.media-allrecipes.com/userphotos/720x405/5048914.jpg,4.61999988556,39.0,223.4955,8.184143,3.037458,41.16771,288.3073,36.22607,3.336112,21.84105,4.264425,foodrecsys,,,,,,,"['chopped pitted dates', 'chopped dried figs', 'unsalted butter', 'baking soda', 'boiling water', 'white sugar', 'chopped walnuts', 'eggs', 'all-purpose flour', 'wheat flour', 'baking powder', 'salt']","['chopped pitted dates', 'chopped dried figs', 'unsalted butter', 'baking soda', 'boiling water', 'white sugar', 'chopped walnuts', 'eggs', 'all-purpose flour', 'wheat flour', 'baking powder', 'salt']","['date', 'fig', 'unsalted butter', 'baking soda', 'boiling water', 'sugar', 'walnut', 'egg', 'all purpose flour', 'wheat flour', 'baking powder', 'salt']","['pitted date', 'fig', 'unsalted butter', 'baking soda', 'boiling water', 'sugar', 'walnut', 'egg', 'all purpose flour', 'wheat flour', 'baking powder', 'salt']","['pitted date', 'fig', 'unsalted butter', 'baking soda', 'boiling water', 'sugar', 'walnut', 'egg', 'all purpose flour', 'wheat flour', 'baking powder', 'salt']","['pitted date', 'fig', 'unsalted butter', 'baking soda', 'boiling water', 'sugar', 'walnut', 'egg', 'all purpose flour', 'wheat flour', 'baking powder', 'salt']",73.65728700000001,27.337122,144.90428,17.0577,12.231620770888005,32.95694409954563,False,False,True,1,False,935.105172,12,5,7,False
23013,Instant Yeast Rolls,,http://images.media-allrecipes.com/userphotos/720x405/1976250.jpg,3.27999997139,24.0,167.694,8.651327,3.203574,10.37188,297.6225,20.09849,0.685,4.456078,2.492979,foodrecsys,,,,,,,"['active dry yeast', 'warm water (110 degrees f/45 degrees c)', 'buttermilk', 'white sugar', 'vegetable oil', 'self-rising flour', 'butter']","['active dry yeast', 'warm water (110 degrees f/45 degrees c)', 'buttermilk', 'white sugar', 'vegetable oil', 'self-rising flour', 'butter']","['active dry yeast', 'warm water degrees f degrees c', 'buttermilk', 'sugar', 'vegetable oil', 'self rising flour', 'butter']","['active dry yeast', 'warm water degrees f degrees c', 'buttermilk', 'sugar', 'vegetable oil', 'self rising flour', 'butter']","['active dry yeast', 'warm water degrees f degrees c', 'buttermilk', 'sugar', 'vegetable oil', 'self rising flour', 'butter']","['active dry yeast', 'warm water degrees f degrees c', 'buttermilk', 'sugar', 'vegetable oil', 'self rising flour', 'butter']",77.861943,28.832166,80.39396,9.971916,17.193319975669972,46.43096532970768,False,False,True,1,False,701.631696,8,1,7,False
18310,Karrie's Yorkshire Pudding,,http://images.media-allrecipes.com/userphotos/720x405/2951989.jpg,4.29411745071,14.0,297.2412,14.79297,4.66687,118.608,98.641,29.29455,0.84375,5.344055,10.88493,foodrecsys,,,,,,,"['shortening', 'all-purpose flour', 'low-fat milk', 'eggs']","['shortening', 'all-purpose flour', 'low-fat milk', 'eggs']","['shortening', 'all purpose flour', 'milk', 'egg']","['shortening', 'all purpose flour', 'milk', 'egg']","['shortening', 'all purpose flour', 'milk', 'egg']","['shortening', 'all purpose flour', 'milk', 'egg']",133.13673,42.001830000000005,117.1782,43.53972,14.130554579916918,44.79080625431468,False,False,True,1,False,1243.6571808,9,5,4,False
23787,Awesome Carrot Muffins,,http://images.media-allrecipes.com/userphotos/720x405/38080.jpg,3.45424842834,257.0,223.2403,13.40422,2.274552,41.33333,395.8455,23.54797,1.137089,6.588328,3.114623,foodrecsys,,,,,,,"['raisins', 'warm water', 'all-purpose flour', 'baking powder', 'baking soda', 'salt', 'ground cinnamon', 'eggs', 'vegetable oil', 'brown sugar', 'shredded carrots']","['raisins', 'warm water', 'all-purpose flour', 'baking powder', 'baking soda', 'salt', 'ground cinnamon', 'eggs', 'vegetable oil', 'brown sugar', 'shredded carrots']","['raisin', 'warm water', 'all purpose flour', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'egg', 'vegetable oil', 'brown sugar', 'carrot']","['raisin', 'warm water', 'all purpose flour', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'egg', 'vegetable oil', 'brown sugar', 'carrot']","['raisin', 'warm water', 'all purpose flour', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'egg', 'vegetable oil', 'brown sugar', 'carrot']","['raisin', 'warm water', 'all purpose flour', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'egg', 'vegetable oil', 'brown sugar', 'carrot']",120.63798,20.470968,94.19188,12.458492,9.169924964264965,54.039517058523934,True,False,True,2,True,934.0374151999999,9,2,7,False
6863,Italian Bread III,,http://images.media-allrecipes.com/userphotos/250x250/797049.jpg,4.0,8.0,190.9522,3.723728,0.7261341,28.3232,40.3291,32.66585,1.1334,2.714283,6.055115,foodrecsys,,,,,,,"['active dry yeast', 'bread flour', 'white sugar', 'margarine softened', 'warm water (110 degrees f/45 degrees c)', 'egg whites']","['active dry yeast', 'bread flour', 'white sugar', 'margarine softened', 'warm water (110 degrees f/45 degrees c)', 'egg whites']","['active dry yeast', 'bread flour', 'sugar', 'margarine softened', 'warm water degrees f degrees c', 'egg white']","['active dry yeast', 'bread flour', 'sugar', 'margarine softened', 'warm water degrees f degrees c', 'egg white']","['active dry yeast', 'bread flour', 'sugar', 'margarine softened', 'warm water degrees f degrees c', 'egg white']","['active dry yeast', 'bread flour', 'sugar', 'margarine softened', 'warm water degrees f degrees c', 'egg white']",33.513552,6.5352069,130.6634,24.22046,3.4224307968172143,17.55075458674998,True,True,True,3,True,798.9440048,2,4,-2,True
239620,Bread Machine Almond Bread,,http://images.media-allrecipes.com/userphotos/720x405/4478723.jpg,5.0,4.0,117.3375,1.911945,0.1917819,0.0,205.827,21.97994,3.048847,5.881725,4.570252,foodrecsys,,,,,,,"['water', 'almond oil', 'salt', 'honey', 'almond flour', 'wheat flour', 'vital wheat gluten', 'xanthan gum', 'dry yeast']","['water', 'almond oil', 'salt', 'honey', 'almond flour', 'wheat flour', 'vital wheat gluten', 'xanthan gum', 'dry yeast']","['water', 'almond oil', 'salt', 'honey', 'almond flour', 'wheat flour', 'vital wheat gluten', 'xanthan gum', 'dry yeast']","['water', 'almond oil', 'salt', 'honey', 'almond flour', 'wheat flour', 'vital wheat gluten', 'xanthan gum', 'dry yeast']","['water', 'almond oil', 'salt', 'honey', 'almond flour', 'wheat flour', 'vital wheat gluten', 'xanthan gum', 'dry yeast']","['water', 'other_target_ingredient', 'salt', 'honey', 'almond flour', 'wheat flour', 'vital wheat gluten', 'xanthan gum', 'dry yeast']",17.207505,1.7260371,87.91976,18.281008,1.471002109300096,14.66496644295302,True,True,True,3,True,490.94010000000003,4,5,-1,True
259015,Chai Spice Monkey Bread,,http://images.media-allrecipes.com/userphotos/720x405/4555081.jpg,5.0,1.0,492.6114,23.24317,8.878284,21.47642,1197.068,64.2018,0.9492551,22.89974,7.7155,foodrecsys,,,,,,,"['brown sugar divided', 'white sugar', 'ground cinnamon', 'ground cardamom', 'ground ginger', 'ground cloves', 'ground black pepper', 'refrigerated biscuit dough separated and cut into quarters', 'butter']","['brown sugar divided', 'white sugar', 'ground cinnamon', 'ground cardamom', 'ground ginger', 'ground cloves', 'ground black pepper', 'refrigerated biscuit dough separated and cut into quarters', 'butter']","['brown sugar', 'sugar', 'cinnamon', 'cardamom', 'ginger', 'clove', 'black pepper', 'refrigerated biscuit dough separated and cut into quarter', 'butter']","['brown sugar', 'sugar', 'cinnamon', 'cardamom', 'ginger', 'clove', 'black pepper', 'refrigerated biscuit dough separated and cut into quarter', 'butter']","['brown sugar', 'sugar', 'cinnamon', 'cardamom', 'ginger', 'clove', 'black pepper', 'refrigerated biscuit dough separated and cut into quarter', 'butter']","['brown sugar', 'sugar', 'cinnamon', 'cardamom', 'ginger', 'clove', 'black pepper', 'refrigerated biscuit dough separated and cut into quarter', 'butter']",209.18853,79.90455600000001,256.8072,30.862,16.22060634406756,42.46522309471522,False,False,False,0,False,2061.0860976,29,5,24,False
33153,Pineapple Scones,,http://images.media-allrecipes.com/userphotos/720x405/1338058.jpg,3.69230771065,23.0,177.1006,7.482956,5.263679,25.66771,168.1746,25.42421,0.9387417,8.588229,3.10886,foodrecsys,,,,,,,"['all-purpose flour', 'baking powder', 'salt', 'butter', 'coconut milk', 'honey', 'egg', 'crushed pineapple', 'orange zested']","['all-purpose flour', 'baking powder', 'salt', 'butter', 'coconut milk', 'honey', 'egg', 'crushed pineapple', 'orange zested']","['all purpose flour', 'baking powder', 'salt', 'butter', 'coconut milk', 'honey', 'egg', 'pineapple', 'orange zested']","['all purpose flour', 'baking powder', 'salt', 'butter', 'coconut milk', 'honey', 'egg', 'pineapple', 'lemon zested']","['all purpose flour', 'baking powder', 'salt', 'butter', 'coconut milk', 'honey', 'egg', 'pineapple', 'lemon zested']","['all purpose flour', 'baking powder', 'salt', 'butter', 'coconut milk', 'honey', 'egg', 'pineapple', 'lemon zested']",67.346604,47.373110999999994,101.69684,12.43544,26.74926623625216,38.027315548338066,False,False,True,1,False,740.9889104,9,2,7,False
233640,Pumpkin Donuts,,http://images.media-allrecipes.com/userphotos/720x405/3916833.jpg,3.75,6.0,206.0825,5.000432,2.821554,37.98984,264.5334,37.32899,1.060129,20.10201,3.538336,foodrecsys,,,,,,,"['all-purpose flour', 'brown sugar', 'pumpkin pie spice', 'baking powder', 'salt', 'baking soda', 'pumpkin puree', 'eggs', 'milk', 'butter', 'icing:', ""confectioners' sugar sifted"", 'vanilla extract', 'pumpkin pie spice', 'milk']","['all-purpose flour', 'brown sugar', 'pumpkin pie spice', 'baking powder', 'salt', 'baking soda', 'pumpkin puree', 'eggs', 'milk', 'butter', 'icing:', ""confectioners' sugar sifted"", 'vanilla extract', 'pumpkin pie spice', 'milk']","['all purpose flour', 'brown sugar', 'pumpkin pie spice', 'baking powder', 'salt', 'baking soda', 'pumpkin puree', 'egg', 'milk', 'butter', 'icing', 'confectioners sugar sifted', 'vanilla extract']","['all purpose flour', 'brown sugar', 'pumpkin pie spice', 'baking powder', 'salt', 'baking soda', 'pumpkin puree', 'egg', 'milk', 'butter', 'icing', 'confectioners sugar sifted', 'vanilla extract']","['all purpose flour', 'brown sugar', 'pumpkin pie spice', 'baking powder', 'salt', 'baking soda', 'pumpkin puree', 'egg', 'milk', 'butter', 'icing', 'confectioners sugar sifted', 'vanilla extract']","['all purpose flour', 'brown sugar', 'pumpkin pie spice', 'baking powder', 'salt', 'baking soda', 'pumpkin puree', 'egg', 'milk', 'butter', 'icing', 'confectioners sugar sifted', 'vanilla extract']",45.003888,25.393985999999998,149.31596,14.153344,12.322242791115206,21.83780185120037,False,True,True,2,True,862.24918,10,3,7,False
230683,Sour Cream Cornbread,,http://images.media-allrecipes.com/userphotos/720x405/5064891.jpg,4.77205896378,122.0,357.7044,19.47658,11.52745,89.65312,344.11,41.64489,1.535125,16.94222,5.453956,foodrecsys,,,,,,,"['cornmeal', 'all-purpose flour', 'white sugar', 'salt', 'baking soda', 'sour cream', 'butter', 'eggs']","['cornmeal', 'all-purpose flour', 'white sugar', 'salt', 'baking soda', 'sour cream', 'butter', 'eggs']","['cornmeal', 'all purpose flour', 'sugar', 'salt', 'baking soda', 'sour cream', 'butter', 'egg']","['cornmeal', 'all purpose flour', 'sugar', 'salt', 'baking soda', 'sour cream', 'butter', 'egg']","['cornmeal', 'all purpose flour', 'sugar', 'salt', 'baking soda', 'sour cream', 'butter', 'egg']","['cornmeal', 'all purpose flour', 'sugar', 'salt', 'baking soda', 'sour cream', 'butter', 'egg']",175.28922,103.74705,166.57956,21.815824,29.003571105080063,49.00393173804963,False,False,True,1,False,1496.6352096,20,4,16,False
245473,Gluten-Free Cheesy Ciabatta Rolls,,http://images.media-allrecipes.com/userphotos/720x405/2909071.jpg,4.0,1.0,301.521,11.71161,6.585007,129.77,864.9212,31.93605,0.0069,1.1878,17.30072,foodrecsys,,,,,,,"['eggs', 'sea salt', 'finely shredded mozzarella cheese', 'tapioca flour plus more for dusting', 'baking powder', 'milk']","['eggs', 'sea salt', 'finely shredded mozzarella cheese', 'tapioca flour plus more for dusting', 'baking powder', 'milk']","['egg', 'sea salt', 'mozzarella cheese', 'tapioca flour plus more for dusting', 'baking powder', 'milk']","['egg', 'salt', 'mozzarella cheese', 'tapioca flour plus more for dusting', 'baking powder', 'milk']","['egg', 'salt', 'mozzarella cheese', 'tapioca flour plus more for dusting', 'baking powder', 'milk']","['egg', 'salt', 'mozzarella cheese', 'other_target_ingredient', 'baking powder', 'milk']",105.40449000000001,59.265063,127.7442,69.20288,19.655368282806172,34.957594993383545,False,False,False,0,False,1261.5638640000002,18,5,13,False
246678,Gluten-Free Crescent Rolls,,http://images.media-allrecipes.com/userphotos/720x405/3384978.jpg,3.66666674614,7.0,108.3551,4.608482,2.447098,21.54016,50.01062,16.09687,1.753054,3.687848,2.350886,foodrecsys,,,,,,,"['milk', 'butter', 'honey', 'honey', 'salt', 'warm water (110 degrees f (43 degrees c))', 'active dry yeast', 'egg', 'gluten-free all-purpose flour', 'butter', 'potato starch']","['milk', 'butter', 'honey', 'honey', 'salt', 'warm water (110 degrees f (43 degrees c))', 'active dry yeast', 'egg', 'gluten-free all-purpose flour', 'butter', 'potato starch']","['milk', 'butter', 'honey', 'salt', 'warm water degrees f degrees c', 'active dry yeast', 'egg', 'gluten free all purpose flour', 'potato starch']","['milk', 'butter', 'honey', 'salt', 'warm water degrees f degrees c', 'active dry yeast', 'egg', 'gluten free all purpose flour', 'potato starch']","['milk', 'butter', 'honey', 'salt', 'warm water degrees f degrees c', 'active dry yeast', 'egg', 'gluten free all purpose flour', 'potato starch']","['milk', 'butter', 'honey', 'salt', 'warm water degrees f degrees c', 'active dry yeast', 'egg', 'gluten free all purpose flour', 'potato starch']",41.476338000000005,22.023882,64.38748,9.403544,20.325653337960098,38.27815949595359,False,False,True,1,False,453.3577384,3,2,1,True
240443,Almond Coconut Muffins,,http://images.media-allrecipes.com/userphotos/720x405/1760123.jpg,4.45454549789,10.0,318.1604,18.54935,10.68032,59.76875,293.5485,36.61797,1.987417,14.64218,5.192079,foodrecsys,,,,,,,"['all-purpose flour', 'white sugar', 'stevia', 'baking powder', 'salt', 'sour cream', 'butter', 'eggs', 'almond extract', 'flaked coconut', 'semisweet chocolate chips', 'sliced almonds']","['all-purpose flour', 'white sugar', 'stevia', 'baking powder', 'salt', 'sour cream', 'butter', 'eggs', 'almond extract', 'flaked coconut', 'semisweet chocolate chips', 'sliced almonds']","['all purpose flour', 'sugar', 'stevia', 'baking powder', 'salt', 'sour cream', 'butter', 'egg', 'almond extract', 'coconut', 'semisweet chocolate chip', 'almond']","['all purpose flour', 'sugar', 'stevia', 'baking powder', 'salt', 'sour cream', 'butter', 'egg', 'vanilla extract', 'flaked coconut', 'semisweet chocolate chip', 'almond']","['all purpose flour', 'sugar', 'stevia', 'baking powder', 'salt', 'sour cream', 'butter', 'egg', 'vanilla extract', 'flaked coconut', 'semisweet chocolate chip', 'almond']","['all purpose flour', 'sugar', 'stevia', 'baking powder', 'salt', 'sour cream', 'butter', 'egg', 'vanilla extract', 'flaked coconut', 'semisweet chocolate chip', 'almond']",166.94415,96.12288,146.47188,20.768316,30.212081704699894,52.47169352314116,False,False,True,1,False,1331.1831136,19,5,14,False
215623,Bobra's Banana Bread,,http://images.media-allrecipes.com/userphotos/250x250/729706.jpg,4.59999990463,26.0,229.155,10.20384,6.149522,43.37,299.5735,32.4297,2.34819,14.93782,3.643564,foodrecsys,,,,,,,"['wheat flour', 'all-purpose flour', 'baking soda', 'kosher salt', 'ground cinnamon', 'ground nutmeg', 'butter', 'white sugar', 'egg', 'vanilla extract', 'ripe bananas', 'plain yogurt']","['wheat flour', 'all-purpose flour', 'baking soda', 'kosher salt', 'ground cinnamon', 'ground nutmeg', 'butter', 'white sugar', 'egg', 'vanilla extract', 'ripe bananas', 'plain yogurt']","['wheat flour', 'all purpose flour', 'baking soda', 'kosher salt', 'cinnamon', 'nutmeg', 'butter', 'sugar', 'egg', 'vanilla extract', 'banana', 'yogurt']","['wheat flour', 'all purpose flour', 'baking soda', 'salt', 'cinnamon', 'nutmeg', 'butter', 'sugar', 'egg', 'vanilla extract', 'banana', 'plain yogurt']","['wheat flour', 'all purpose flour', 'baking soda', 'salt', 'cinnamon', 'nutmeg', 'butter', 'sugar', 'egg', 'vanilla extract', 'banana', 'plain yogurt']","['wheat flour', 'all purpose flour', 'baking soda', 'salt', 'cinnamon', 'nutmeg', 'butter', 'sugar', 'egg', 'vanilla extract', 'banana', 'plain yogurt']",91.83456,55.345698,129.7188,14.574256,24.152079596779473,40.07530274268508,False,False,True,1,False,958.78452,14,4,10,False
